,"temperature_2m_(41.6351016, 15.908","relative_humidity_2m_(41.6351016, 15.908","precipitation_(41.6351016, 15.908","pressure_msl_(41.6351016, 15.908","surface_pressure_(41.6351016, 15.908","et0_fao_evapotranspiration_(41.6351016, 15.908","shortwave_radiation_(41.6351016, 15.908","direct_radiation_(41.6351016, 15.908","temperature_2m_(45.4821829, 9.2294","relative_humidity_2m_(45.4821829, 9.2294","precipitation_(45.4821829, 9.2294","pressure_msl_(45.4821829, 9.2294","surface_pressure_(45.4821829, 9.2294","et0_fao_evapotranspiration_(45.4821829, 9.2294","shortwave_radiation_(45.4821829, 9.2294","direct_radiation_(45.4821829, 9.2294","temperature_2m_(41.4418911, 15.5449","relative_humidity_2m_(41.4418911, 15.5449","precipitation_(41.4418911, 15.5449","pressure_msl_(41.4418911, 15.5449","surface_pressure_(41.4418911, 15.5449","et0_fao_evapotranspiration_(41.4418911, 15.5449","shortwave_radiation_(41.4418911, 15.5449","direct_radiation_(41.4418911, 15.5449","temperature_2m_(45.670795, 9.96259895222","relative_humidity_2m_(45.670795, 9.96259895222","precipitation_(45.670795, 9.96259895222","pressure_msl_(45.670795, 9.96259895222","surface_pressure_(45.670795, 9.96259895222","et0_fao_evapotranspiration_(45.670795, 9.96259895222","shortwave_radiation_(45.670795, 9.96259895222","direct_radiation_(45.670795, 9.96259895222","temperature_2m_(45.4284536, 10.1863","relative_humidity_2m_(45.4284536, 10.1863","precipitation_(45.4284536, 10.1863","pressure_msl_(45.4284536, 10.1863","surface_pressure_(45.4284536, 10.1863","et0_fao_evapotranspiration_(45.4284536, 10.1863","shortwave_radiation_(45.4284536, 10.1863","direct_radiation_(45.4284536, 10.1863","temperature_2m_(41.2663139, 15.8976","relative_humidity_2m_(41.2663139, 15.8976","precipitation_(41.2663139, 15.8976","pressure_msl_(41.2663139, 15.8976","surface_pressure_(41.2663139, 15.8976","et0_fao_evapotranspiration_(41.2663139, 15.8976","shortwave_radiation_(41.2663139, 15.8976","direct_radiation_(41.2663139, 15.8976"
167,31.497002,63.05175,0.0,1017.8,1013.918,0.68839186,909.0,754.0,34.331,76.01545,0.0,1020.3,1005.3993,0.64997894,836.0,656.0,32.7065,82.18732,0.4,1018.1,1009.1196,0.74584436,867.0,688.0,33.056,76.57266,0.0,1021.6,998.3911,0.6222631,811.0,629.0,33.807,81.451836,0.0,1021.1,1010.8828,0.624542,826.0,658.0,32.4315,85.334625,0.0,1017.7,1003.65826,0.6857613,873.0,672.0
168,29.097,73.666794,0.0,1019.2,1015.2773,0.715053,941.0,790.0,32.931,56.00109,0.0,1021.9,1006.99335,0.7046746,878.0,729.0,29.7565,79.30607,0.0,1019.2,1010.2477,0.78739744,928.0,770.0,31.306,68.00883,0.0,1022.7,999.58466,0.69192696,874.0,724.0,33.057,52.673767,0.0,1022.1,1011.922,0.6998644,881.0,728.0,29.6815,82.68579,0.0,1019.0,1005.07056,0.743018,936.0,779.0
169,28.597,74.96221,0.0,1017.5,1013.5921,0.6755594,914.0,751.0,33.881,59.83304,0.0,1017.3,1002.3515,0.7077932,879.0,732.0,32.0565,73.70424,0.0,1017.3,1008.26306,0.7680641,918.0,762.0,32.306,71.44298,0.0,1018.4,995.13293,0.7118916,889.0,746.0,33.257,63.06787,0.0,1017.8,1007.5545,0.7138055,881.0,730.0,29.481499,90.17999,0.0,1017.1,1003.04535,0.698101,926.0,775.0
170,32.347,81.37537,0.0,1015.2,1011.2329,0.72680306,928.0,781.0,33.981003,68.970055,0.0,1013.6,998.74786,0.7182134,859.0,706.0,35.3565,75.795425,0.0,1014.9,1005.86456,0.8279659,926.0,774.0,33.406,69.784195,0.0,1014.7,991.5483,0.7478064,891.0,747.0,34.307,72.49012,0.0,1014.0,1003.78235,0.748746,886.0,737.0,34.6815,91.86699,0.0,1015.0,1000.7458,0.7173354,927.0,775.0
171,33.197,73.397644,0.0,1014.3,1010.432,0.72137696,919.0,775.0,33.131,71.0147,0.0,1012.8,998.0577,0.6835751,858.0,701.0,37.9065,62.216175,0.0,1013.9,1005.20624,0.7957402,915.0,765.0,32.506,72.15538,0.2,1013.0,990.16693,0.71114206,870.0,731.0,33.857,74.01492,0.8,1012.5,1002.43243,0.69670594,880.0,732.0,36.4815,68.608055,0.0,1013.9,1000.21906,0.76006055,917.0,767.0
172,34.197002,79.62402,0.0,1013.2,1009.2938,0.728487,914.0,770.0,27.380999,95.11291,3.2,1012.9,998.0186,0.49245995,698.0,435.0,39.6065,61.57192,0.0,1012.8,1003.88275,0.7907886,912.0,763.0,27.956,92.48069,2.3,1013.2,990.1898,0.5331905,695.0,414.0,29.807001,92.329094,2.8,1012.7,1002.51935,0.5486813,722.0,415.0,37.9315,78.34766,0.0,1012.9,998.8918,0.75641125,913.0,764.0
173,33.697002,66.13387,0.1,1013.9,1010.06464,0.66637325,824.0,585.0,29.130999,95.425766,0.7,1013.3,998.4817,0.586988,780.0,613.0,35.8565,60.7482,0.0,1013.6,1004.9454,0.7667961,816.0,516.0,28.706,92.16181,2.0,1013.8,990.8783,0.6054606,799.0,603.0,30.257,91.66153,5.2,1013.2,1003.19855,0.6244787,839.0,679.0,36.281498,64.11397,0.1,1013.5,999.63464,0.69943595,875.0,639.0
174,33.297,58.773502,0.0,1014.0,1010.08185,0.6940643,844.0,673.0,28.581,92.96916,2.8,1011.9,996.71954,0.5802972,704.0,442.0,38.7065,62.698563,0.0,1013.7,1004.8257,0.84064275,829.0,645.0,27.556,85.56573,10.7,1012.3,989.02136,0.5755645,785.0,507.0,29.507,93.679794,1.5,1011.6,1001.3135,0.6221921,822.0,610.0,37.2315,65.12049,0.0,1013.6,999.69135,0.7506052,876.0,704.0
175,33.097,66.00993,0.8,1015.2,1011.2662,0.6276163,781.0,608.0,28.531,94.72261,0.0,1013.7,998.67163,0.5847915,842.0,677.0,34.3065,55.58422,0.0,1014.7,1005.827,0.65812624,758.0,557.0,27.855999,89.10961,0.2,1014.2,990.8383,0.55138415,802.0,662.0,29.257,94.7787,0.1,1013.4,1003.21234,0.6079404,856.0,698.0,34.9315,82.77881,0.1,1014.7,1001.0683,0.6914804,836.0,669.0
176,31.947,65.58948,0.0,1016.3,1012.3723,0.70903724,915.0,771.0,31.681,89.30756,0.0,1015.5,1000.6301,0.6268768,826.0,664.0,37.6065,71.11185,0.0,1015.8,1006.9233,0.7846096,915.0,768.0,31.206,75.41431,0.5,1015.9,992.80536,0.63142693,814.0,635.0,32.307,72.0386,0.4,1015.5,1005.32025,0.6543516,849.0,691.0,35.3815,84.17027,0.0,1015.7,1001.7418,0.77607256,914.0,767.0
177,34.197002,43.273323,0.0,1016.5,1012.62866,0.7515507,925.0,785.0,32.431,82.70971,0.1,1015.2,1000.12213,0.69328326,874.0,731.0,38.7065,77.775406,0.0,1015.6,1006.6597,0.8861936,920.0,776.0,32.856,77.05622,0.7,1015.4,992.42694,0.7004496,880.0,740.0,34.057,69.244255,0.0,1014.7,1004.57715,0.7214457,879.0,735.0,37.5815,78.74566,0.0,1015.6,1001.8884,0.7896484,919.0,774.0
178,37.047,55.910793,0.0,1014.3,1010.4592,0.7752819,879.0,715.0,27.880999,83.77405,1.4,1016.2,1001.3592,0.37658295,495.0,172.0,40.9565,63.171295,0.0,1013.4,1004.8077,0.8575376,918.0,772.0,29.605999,96.063965,4.8,1016.5,993.2029,0.33573723,529.0,251.0,28.457,93.71228,5.1,1016.5,1006.2505,0.34731072,435.0,192.0,40.5815,67.52853,0.3,1013.3,999.9582,0.83811074,925.0,782.0
179,37.597,59.507435,0.0,1011.6,1007.7154,0.8320192,931.0,794.0,30.181,89.88511,0.1,1012.9,997.8199,0.64649993,869.0,726.0,38.3065,70.57973,0.0,1011.5,1002.6537,0.85543394,920.0,777.0,29.306,95.76058,0.3,1013.2,989.82623,0.5892531,823.0,652.0,30.107,88.05775,0.9,1012.0,1001.78546,0.6094638,834.0,670.0,39.6815,68.52224,0.0,1011.3,997.4505,0.854307,924.0,781.0
180,33.447,95.342064,0.9,1014.0,1010.0641,0.7091894,906.0,753.0,30.581,86.65522,0.0,1013.4,998.3682,0.63083625,854.0,701.0,37.4565,86.06586,0.0,1013.2,1004.3594,0.876822,922.0,779.0,29.456,86.61014,1.6,1013.3,990.0489,0.59384125,817.0,649.0,31.157,91.45028,0.1,1012.4,1002.3101,0.6204088,808.0,619.0,35.781498,92.457184,0.0,1013.1,999.159,0.75366294,918.0,773.0
181,33.347,82.558815,0.0,1015.0,1011.10425,0.7319646,922.0,774.0,27.980999,78.11532,0.1,1016.5,1001.4956,0.55516446,779.0,594.0,38.6065,93.58763,0.2,1014.2,1005.4377,0.82587814,928.0,787.0,28.556,82.59844,5.1,1017.0,993.4992,0.592085,786.0,591.0,31.157,79.050735,0.2,1016.6,1006.3097,0.55878896,736.0,573.0,37.8815,98.20116,1.1,1014.4,1000.6222,0.7885792,931.0,785.0
182,35.297,64.120476,0.0,1016.5,1012.56866,0.7181157,856.0,721.0,33.581,82.63766,0.0,1018.8,1004.2278,0.64994514,831.0,688.0,34.6065,63.027573,0.0,1016.7,1007.80225,0.79085076,900.0,752.0,32.556,59.768135,0.0,1019.4,996.71765,0.7084741,865.0,731.0,33.507,84.50976,0.0,1018.8,1008.8331,0.6999665,860.0,714.0,37.3315,64.33774,0.7,1016.6,1002.6411,0.73521864,835.0,687.0
183,35.697002,65.5384,0.0,1016.4,1012.51263,0.7464521,914.0,768.0,35.231003,69.1066,0.0,1017.5,1002.70886,0.6665986,801.0,648.0,36.5565,69.69574,0.0,1016.8,1007.8731,0.83562976,907.0,762.0,35.556,60.485607,0.0,1017.9,994.9672,0.66905427,806.0,626.0,35.807,67.600296,0.0,1017.5,1007.23505,0.67664176,850.0,696.0,37.2315,69.33887,0.0,1016.4,1002.4654,0.7672614,897.0,745.0
184,36.897,46.385387,0.0,1015.3,1011.3923,0.77343464,935.0,802.0,33.281002,57.121513,0.3,1016.2,1001.45,0.6702433,810.0,592.0,37.5065,54.529907,0.0,1015.4,1006.524,0.904429,934.0,796.0,33.456,59.7537,0.7,1016.9,993.92725,0.6582521,849.0,662.0,34.107,61.060535,0.1,1016.6,1006.4581,0.67083573,843.0,670.0,37.6815,55.970387,0.0,1015.2,1001.3088,0.8683608,930.0,791.0
185,35.347,63.63708,0.0,1014.6,1010.7467,0.7395872,902.0,754.0,33.831,89.15905,0.2,1015.7,1000.86646,0.62170213,821.0,664.0,39.6565,67.52407,0.0,1014.5,1005.71204,0.8339618,889.0,728.0,33.356,88.30829,0.2,1017.2,993.88275,0.61217785,817.0,649.0,33.057,85.3527,0.2,1016.7,1006.4741,0.60226333,805.0,641.0,38.1815,68.74437,1.4,1014.4,1000.636,0.8618844,886.0,725.0
186,33.247,67.810104,0.1,1015.5,1011.5731,0.7044174,907.0,762.0,32.081,60.44494,0.4,1018.8,1003.87415,0.65133095,830.0,684.0,34.6565,86.28409,0.0,1015.6,1006.70575,0.7960944,861.0,696.0,30.706,71.125275,0.4,1019.1,996.05475,0.60547954,798.0,635.0,31.707,84.52602,1.2,1018.5,1008.3411,0.64653414,844.0,698.0,35.2315,82.666534,0.6,1015.4,1001.4251,0.7573449,840.0,666.0
187,31.947,86.375374,12.7,1015.8,1011.9168,0.63791186,805.0,592.0,33.731003,92.49034,10.6,1018.6,1003.54694,0.6630253,864.0,725.0,33.3565,86.74242,5.3,1015.4,1006.6289,0.64663005,813.0,623.0,31.906,85.39023,6.2,1018.9,995.46173,0.65315896,844.0,690.0,31.707,77.37101,2.0,1018.1,1007.80304,0.67370707,887.0,752.0,32.281498,87.78934,6.9,1015.3,1001.3076,0.65891695,822.0,671.0
188,25.047,83.34389,7.5,1016.1,1012.11597,0.4542062,742.0,449.0,32.531002,73.6077,0.0,1020.8,1005.91156,0.66626406,898.0,761.0,25.0065,89.697136,4.4,1016.4,1007.3955,0.5486747,769.0,561.0,31.105999,82.25092,0.0,1022.1,998.7679,0.65481776,838.0,665.0,31.407,78.14691,0.0,1021.7,1011.3962,0.63399094,838.0,672.0,25.1315,90.49232,6.2,1016.0,1001.82086,0.55689937,780.0,609.0
189,26.597,69.44391,0.0,1017.5,1013.55566,0.6120107,895.0,720.0,31.331,55.157684,0.0,1021.7,1006.8133,0.695138,889.0,747.0,26.456501,75.58547,1.6,1018.2,1009.27423,0.64545405,901.0,740.0,29.806,57.689972,0.0,1022.6,999.3338,0.6249329,815.0,641.0,29.507,60.71412,0.0,1022.3,1012.06915,0.57924545,768.0,621.0,27.1815,74.68638,0.1,1017.4,1003.4509,0.6155791,817.0,620.0
190,28.347,71.450516,0.0,1016.1,1012.10864,0.69343925,955.0,834.0,33.631,54.267826,0.0,1018.7,1003.65546,0.71766055,886.0,756.0,29.1565,62.33484,0.0,1016.8,1007.73535,0.7346849,930.0,788.0,33.306,57.51832,0.0,1019.7,996.25494,0.6838003,819.0,669.0,32.906998,69.24045,0.0,1019.1,1008.74066,0.66913587,875.0,745.0,27.981499,69.58215,0.0,1016.4,1002.1841,0.5956412,780.0,599.0
191,29.447,74.43212,0.0,1019.3,1015.3047,0.673506,920.0,779.0,32.131,58.484955,0.0,1018.5,1003.5563,0.66783047,872.0,736.0,31.5565,65.051895,0.0,1019.1,1010.0243,0.7590326,879.0,729.0,31.556,67.84566,0.2,1019.5,996.16895,0.6493492,846.0,674.0,31.507,58.47233,0.0,1018.9,1008.6295,0.6821179,888.0,756.0,27.5815,74.750595,0.1,1019.1,1004.82196,0.5927716,822.0,673.0
192,29.097,67.74344,0.0,1020.8,1016.86194,0.68023825,913.0,776.0,31.630999,84.03189,7.3,1021.4,1006.3233,0.63559324,835.0,664.0,32.8565,84.68194,0.8,1021.0,1011.9503,0.706098,911.0,773.0,30.806,87.726,1.9,1022.3,998.99817,0.5760228,725.0,568.0,31.557001,83.640625,2.2,1021.8,1011.5263,0.6407736,829.0,671.0,29.3315,76.74898,0.4,1020.8,1006.5921,0.6856982,911.0,775.0
193,29.297,82.18615,0.0,1021.7,1017.7808,0.67557794,917.0,778.0,32.381,64.98078,0.0,1023.7,1008.7966,0.6124971,816.0,653.0,29.5565,92.76632,1.6,1021.7,1012.7476,0.7258759,873.0,719.0,31.355999,70.23177,0.0,1024.2,1001.0394,0.63223976,833.0,671.0,32.507,71.217834,0.0,1023.9,1013.68884,0.58216584,770.0,624.0,28.5815,93.05448,1.3,1021.6,1007.48376,0.5912753,796.0,603.0
194,30.997002,63.102337,0.0,1020.8,1016.7994,0.702698,922.0,796.0,34.131,64.32569,0.0,1020.5,1005.54425,0.6089012,818.0,629.0,32.6565,56.140343,0.0,1021.2,1012.0885,0.76943123,916.0,783.0,33.706,61.197563,0.0,1021.2,997.9079,0.6318785,783.0,560.0,33.656998,70.66332,0.0,1020.7,1010.4202,0.65335757,851.0,694.0,31.231499,71.94768,0.0,1021.1,1006.7551,0.72335386,923.0,793.0
195,33.247,54.373394,0.0,1015.9,1011.9155,0.7580327,920.0,795.0,37.531002,69.29739,0.0,1015.1,1000.23596,0.7202416,838.0,707.0,38.2565,71.48336,0.0,1015.7,1006.64825,0.70184904,925.0,796.0,36.656,68.3865,0.0,1015.4,992.30133,0.75758183,823.0,693.0,36.906998,54.603832,0.0,1014.8,1004.6153,0.7199138,851.0,722.0,35.4315,76.38888,0.0,1015.8,1001.5516,0.74630046,923.0,794.0
196,34.997,48.91324,0.0,1016.7,1012.7882,0.80224293,937.0,817.0,34.931,72.733376,0.0,1016.7,1001.9932,0.67506826,864.0,733.0,39.3565,78.845695,0.0,1016.6,1007.6613,0.6972159,906.0,776.0,34.256,68.31773,0.0,1017.8,994.88214,0.67509186,849.0,711.0,34.607,60.71941,0.0,1017.2,1007.0892,0.68691653,871.0,740.0,36.8315,82.982315,0.0,1016.6,1002.50757,0.7691333,922.0,796.0
197,34.797,64.03671,2.2,1019.3,1015.3652,0.70805955,852.0,730.0,33.681,68.77355,0.1,1021.5,1006.7336,0.6757656,808.0,652.0,37.7065,72.59305,0.0,1019.5,1010.56433,0.7767649,853.0,680.0,33.106,66.93143,0.1,1022.3,999.1897,0.64278936,775.0,590.0,33.656998,63.30795,0.4,1021.5,1011.30414,0.6985733,846.0,694.0,35.781498,78.276726,0.0,1019.2,1005.1634,0.7431551,832.0,646.0
198,33.297,64.94853,1.6,1020.1,1016.20734,0.6430175,831.0,694.0,33.881,58.469513,0.0,1022.2,1007.36017,0.7066573,862.0,731.0,34.7565,75.86742,0.0,1019.6,1010.76227,0.7763333,840.0,711.0,32.656002,67.12049,0.0,1022.9,999.7771,0.6733842,812.0,664.0,33.757,59.917473,0.0,1022.2,1012.0496,0.68516743,831.0,685.0,34.031498,79.81877,0.0,1019.3,1005.3621,0.7011567,844.0,679.0
199,31.197,64.76838,0.0,1019.0,1015.02527,0.7064968,897.0,765.0,34.431,59.19994,0.0,1020.9,1006.03735,0.69613814,863.0,737.0,34.6565,72.41394,0.0,1019.0,1010.1043,0.8253362,912.0,782.0,33.006,64.78544,0.0,1021.6,998.55884,0.6965347,865.0,747.0,34.406998,64.74034,0.0,1021.0,1010.80914,0.69382966,867.0,742.0,33.7315,83.09969,0.0,1018.8,1004.80865,0.7497457,911.0,782.0
200,31.647001,64.409004,0.0,1019.7,1015.8229,0.75595534,928.0,805.0,36.031002,52.197613,0.0,1019.8,1005.0795,0.6913135,866.0,739.0,36.4565,67.151115,0.0,1019.0,1010.1629,0.774575,925.0,796.0,34.756,58.636997,0.0,1020.4,997.5658,0.7051179,873.0,752.0,35.107,57.127056,0.0,1019.7,1009.6109,0.6745009,870.0,741.0,33.5815,78.60984,0.0,1019.0,1005.26575,0.7560094,921.0,793.0
201,33.797,77.186584,0.0,1017.7,1013.74854,0.78104,921.0,798.0,36.731003,53.532925,0.0,1016.9,1002.2863,0.7117771,864.0,739.0,38.6065,64.20073,0.0,1017.4,1008.51105,0.8277454,927.0,799.0,35.606,44.374317,0.0,1018.1,995.0582,0.7424061,876.0,752.0,36.307,50.623333,0.0,1017.0,1006.8355,0.72241306,866.0,738.0,36.031498,72.09707,0.0,1017.4,1003.4323,0.7855035,924.0,797.0
202,34.397,54.52676,0.0,1016.9,1013.06244,0.789175,922.0,799.0,37.131,60.021084,0.6,1016.5,1001.911,0.70775807,867.0,746.0,39.5065,55.966927,0.0,1016.2,1007.4869,0.84442073,927.0,799.0,36.756,54.40419,0.0,1016.9,994.3208,0.70301723,814.0,676.0,36.857,67.31305,0.0,1016.3,1006.3298,0.7223856,873.0,752.0,36.8815,70.25657,0.0,1016.3,1002.7567,0.8213103,923.0,795.0
203,35.747,50.866158,0.0,1016.1,1012.2778,0.7768623,904.0,772.0,34.331,71.23852,1.4,1015.6,1001.038,0.6511351,826.0,694.0,40.6565,89.37203,0.0,1015.6,1006.6848,0.77424574,843.0,703.0,33.506,69.334335,0.3,1016.1,993.3472,0.61600447,822.0,643.0,35.057,58.281086,0.5,1015.1,1005.1933,0.6979959,836.0,708.0,38.781498,85.3054,0.0,1015.7,1001.8267,0.7439806,870.0,716.0
204,34.947002,69.254585,1.7,1015.8,1011.9716,0.7318,881.0,745.0,34.931,87.41254,7.8,1017.6,1002.61456,0.6399645,816.0,667.0,39.9565,60.43162,0.0,1015.2,1006.441,0.8546221,854.0,703.0,34.256,64.07609,0.0,1017.5,994.8169,0.693651,846.0,714.0,35.456997,67.513916,0.0,1016.8,1006.8283,0.66552156,839.0,698.0,39.3815,67.98704,0.0,1015.2,1001.50696,0.76538575,851.0,700.0
205,36.597,68.486694,0.6,1014.6,1010.6932,0.7908998,900.0,776.0,36.081,67.26963,0.0,1014.7,1000.0149,0.63291526,765.0,595.0,38.9065,59.756218,0.0,1014.4,1005.56055,0.87070286,905.0,775.0,35.806,60.37425,0.0,1015.5,992.5852,0.67584777,771.0,603.0,36.956997,65.51573,0.0,1014.9,1004.80194,0.6456781,805.0,659.0,39.4315,64.29666,0.0,1014.1,1000.2146,0.70568174,904.0,775.0
206,35.147,69.478134,1.1,1010.7,1006.82806,0.65753376,752.0,602.0,33.031002,90.906364,0.0,1011.0,996.29364,0.6180001,795.0,644.0,39.1565,68.42264,0.0,1010.5,1001.72375,0.69612014,821.0,694.0,34.456,63.568954,0.3,1011.3,988.3366,0.70367664,813.0,676.0,35.007,78.3532,0.0,1010.7,1000.64056,0.6827977,841.0,716.0,38.031498,67.4097,0.3,1010.6,996.8309,0.70057803,846.0,710.0
207,33.547,83.30106,0.1,1011.0,1007.0824,0.643461,805.0,644.0,30.931,90.09458,2.4,1012.3,997.4719,0.6029234,787.0,619.0,35.9065,68.690994,0.3,1010.7,1001.8267,0.7154495,820.0,689.0,30.206,92.29543,1.6,1013.1,989.8767,0.5666341,759.0,589.0,30.957,90.30887,2.9,1012.5,1002.2993,0.59468275,789.0,635.0,34.3815,71.590485,0.1,1010.6,996.70966,0.6971249,813.0,671.0
208,30.547,91.43552,1.5,1014.1,1010.1669,0.6000607,808.0,635.0,32.431,87.60803,1.9,1014.9,999.86896,0.651339,811.0,671.0,35.0565,85.15378,0.0,1013.8,1004.8979,0.7006144,836.0,661.0,31.656,88.01067,10.8,1015.9,992.4483,0.6756913,819.0,689.0,32.456997,85.357864,12.8,1015.7,1005.3787,0.68485045,852.0,719.0,32.8315,86.41202,0.0,1013.8,999.7982,0.6882246,863.0,717.0
209,32.497,83.16386,0.4,1014.6,1010.74225,0.6687291,812.0,670.0,29.781,84.392365,0.2,1015.1,1000.1396,0.5764364,776.0,587.0,36.9065,80.343056,0.1,1013.9,1005.24286,0.71118397,834.0,702.0,30.006,83.90025,0.0,1015.3,992.3557,0.6032868,795.0,662.0,30.707,93.97926,2.9,1014.8,1004.6729,0.57614005,777.0,629.0,35.4815,92.103546,0.0,1014.0,1000.3077,0.70676965,831.0,705.0
210,33.397,77.16731,0.2,1014.7,1010.77,0.55692405,717.0,525.0,31.681,98.75897,0.0,1016.2,1001.2352,0.6203276,831.0,703.0,33.3065,78.7683,0.1,1014.9,1005.9988,0.6489417,807.0,597.0,29.256,100.0,0.0,1016.6,993.14777,0.5750688,788.0,651.0,30.107,96.62157,0.0,1016.1,1005.81287,0.5768418,807.0,673.0,34.031498,87.16606,8.7,1014.7,1000.6528,0.74602807,845.0,692.0
211,31.297,80.73956,0.0,1014.5,1010.55804,0.75698435,908.0,782.0,33.331,73.02358,0.0,1016.5,1001.70135,0.67880183,853.0,731.0,32.6565,79.81537,0.0,1014.6,1005.7809,0.7973083,846.0,702.0,32.156002,59.264065,0.0,1016.7,993.77295,0.702569,878.0,766.0,32.107,88.198875,0.0,1016.2,1006.124,0.6011657,810.0,668.0,32.6815,82.00985,0.0,1014.4,1000.47125,0.75666,874.0,727.0
212,31.497002,78.11873,0.0,1014.5,1010.63824,0.73084015,903.0,777.0,34.881,69.6253,0.0,1015.0,1000.3178,0.6593619,844.0,720.0,32.8565,66.64519,0.0,1014.6,1005.7837,0.8051649,892.0,760.0,34.106,64.157394,0.2,1015.6,992.8213,0.6656211,788.0,656.0,34.656998,74.13095,0.0,1015.1,1005.0349,0.6193,814.0,687.0,32.6315,77.09162,0.0,1014.3,1000.5373,0.74729156,892.0,761.0
213,33.347,63.676395,0.0,1014.7,1010.82666,0.7162464,880.0,747.0,32.131,64.61702,0.0,1016.7,1001.7926,0.64877933,824.0,667.0,36.4065,70.67473,0.0,1014.8,1005.88916,0.75072354,864.0,717.0,30.956,68.307846,1.4,1017.4,994.28394,0.5794382,752.0,607.0,31.807001,62.996548,0.2,1016.6,1006.4722,0.61572254,778.0,622.0,33.8315,71.0765,0.0,1014.6,1000.6312,0.73203653,887.0,755.0
214,32.847,76.180275,6.7,1015.8,1011.8377,0.64787567,825.0,676.0,34.131,64.98078,0.0,1017.2,1002.5603,0.6509786,850.0,734.0,33.5065,76.03317,1.1,1015.6,1006.7309,0.6340518,768.0,610.0,33.106,66.573006,0.0,1017.8,994.9532,0.6712484,846.0,735.0,33.257,75.571495,0.0,1017.3,1007.22485,0.6682584,856.0,740.0,33.5815,73.60414,1.5,1015.5,1001.48157,0.6845873,847.0,702.0
215,32.497,71.53008,0.0,1015.6,1011.74927,0.6784912,833.0,710.0,35.581,64.142044,0.0,1016.2,1001.4665,0.6821694,834.0,712.0,37.2565,72.66768,0.0,1015.3,1006.42773,0.7230338,890.0,761.0,34.756,64.81025,0.0,1016.6,993.755,0.69283694,842.0,721.0,35.307,74.95563,0.0,1016.0,1005.9194,0.653562,838.0,713.0,35.281498,85.26949,0.0,1015.3,1001.4872,0.7129567,843.0,702.0
216,33.697002,83.504196,0.0,1015.3,1011.3511,0.7004129,820.0,657.0,36.631,60.102486,0.0,1014.2,999.4421,0.67202854,824.0,701.0,38.4065,67.69499,0.0,1014.8,1005.8712,0.7554452,901.0,772.0,35.856,64.019,0.9,1015.1,992.0625,0.6715027,798.0,667.0,36.456997,73.45431,0.0,1014.4,1004.2448,0.66948926,847.0,726.0,36.031498,83.02353,0.0,1014.8,1000.75385,0.7665145,897.0,770.0
217,35.747,64.04519,0.0,1012.5,1008.57434,0.73188686,886.0,762.0,35.731003,85.81355,13.2,1016.5,1001.4654,0.6769089,824.0,698.0,37.5565,62.25692,0.0,1012.1,1003.2396,0.88431597,885.0,756.0,36.106,85.50585,4.2,1017.5,994.211,0.6957954,812.0,680.0,35.956997,72.04413,0.4,1016.7,1006.43304,0.7268377,808.0,679.0,37.3315,71.77612,0.0,1012.0,998.0278,0.74891263,883.0,754.0
